Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.449569702148438,28.709077491053847,28.436147474030577,28.677757820916163,147544800
2015-06-15,28.393638610839844,28.465226664901454,28.122946228082075,28.210194115632355,175955600
2015-06-16,28.545774459838867,28.601702702004225,28.270608464190236,28.418258135973634,125976400
2015-06-17,28.47865867614746,28.60841088751629,28.35337826590972,28.57261770373002,131672400
2015-06-18,28.608413696289062,28.704610340676073,28.4607640251337,28.463001632713254,141628800
2015-06-19,28.32206153869629,28.59499163400827,28.277319627606737,28.570383070870665,218867600
2015-06-22,28.548009872436523,28.648680017876067,28.42944228124948,28.521163703815272,136157200
2015-06-23,28.418251037597656,28.548004936641735,28.384693759321557,28.518922872425954,121075600
2015-06-24,28.65986442565918,29.037939834440518,28.43838909647216,28.458522441491773,221123600
2015-06-25,28.52340316772461,28.903714527243146,28.52340316772461,28.82765293805723,127752400
2015-06-26,28.355615615844727,28.63301918814861,28.301924987255592,28.561431114431663,176267200
2015-06-29,27.858980178833008,28.29298395376125,27.847795552684257,28.067033341301265,196645600
2015-06-30,28.060317993164062,28.21468048917627,27.93280166809144,28.091637672529654,177482800
2015-07-01,28.32206153869629,28.398124835701932,28.185596491040297,28.38917611212512,120955200
2015-07-02,28.286264419555664,28.342192654041153,28.136375453970906,28.284026812273847,108844000
2015-07-06,28.187829971313477,28.23928469764741,27.930559753232323,27.950694805030558,112241600
2015-07-07,28.118480682373047,28.221388432547396,27.68895052960031,28.163222588781263,187787200
2015-07-08,27.420494079589844,27.88357978178453,27.413782964699145,27.84778660010273,243046400
2015-07-09,26.8612117767334,27.753825900826275,26.671056125185988,27.706846389747096,314380000
2015-07-10,27.579326629638672,27.706842917098204,27.11624098499153,27.279552156478864,245418000
2015-07-13,28.111764907836914,28.134135857333252,27.81198872284506,27.97082468310131,165762000
2015-07-14,28.100574493408203,28.270596757085617,27.973058222348588,28.19677109836853,127072400
2015-07-15,28.371274948120117,28.44510062786121,28.093871380758944,28.125191055777417,134596800
2015-07-16,28.749347686767578,28.762773330113234,28.48984157296087,28.5770894799712,144889600
2015-07-17,28.997661590576172,28.997661590576172,28.704598272264523,28.87685814078198,184658800
2015-07-20,29.54576873779297,29.747109012316272,29.239279697949044,29.299683145741415,235600800
2015-07-21,29.250469207763672,29.735925916150965,29.154274274513167,29.72026778418432,307025600
2015-07-22,28.013334274291992,28.075973623632137,27.290740736017007,27.290740736017007,461802400
2015-07-23,27.999910354614258,28.43167465891091,27.97753769680489,28.232570293325455,203998000
2015-07-24,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200
2015-07-27,27.465232849121094,27.653152578586813,27.31982082496544,27.536820911109455,177822000
2015-07-28,27.60170555114746,27.720274858641236,27.416025083702415,27.60170555114746,134472400
2015-07-29,27.514453887939453,27.62854796472452,27.35338029878272,27.550248777438405,148046800
2015-07-30,27.375751495361328,27.420493398050073,27.22810014425895,27.364565166292053,134513200
2015-07-31,27.136381149291992,27.436155678960716,27.04913323652009,27.427206956266886,171540000
2015-08-03,26.496559143066406,27.42049290049796,26.29074195676792,27.181120141188885,279904000
2015-08-04,25.64645767211914,26.33101889229609,25.335496744862635,26.268379526632145,496554400
2015-08-05,25.816478729248047,26.272853422029552,25.078225198349664,25.2683808936433,397250400
2015-08-06,25.87265396118164,26.180528605790244,25.64568237253006,26.061424329374656,211612000
2015-08-07,25.960298538208008,26.12434896783575,25.73107919842747,25.749057656513823,154681600
2015-08-10,26.904146194458008,26.964821345502152,26.187271059399706,26.187271059399706,219806400
2015-08-11,25.504106521606445,26.558070078780897,25.468151319049372,26.474920993929892,388331200
2015-08-12,25.897377014160156,25.937827689726046,24.636666292630203,25.288370859182763,404870000
2015-08-13,25.877151489257812,26.158058470872593,25.740068745068186,26.077157123005925,194143200
2015-08-14,26.059179306030273,26.137832919914096,25.62096508973455,25.69062947424305,171718000
2015-08-17,26.3288516998291,26.43896676201046,25.95580638679805,26.077158414608625,163538800
2015-08-18,26.18052864074707,26.39177122306131,26.070413592624128,26.16479791958665,138242800
2015-08-19,25.845691680908203,26.185026101729438,25.771531821581608,26.09064176141573,193146000
2015-08-20,25.315338134765625,25.697370953140105,25.086117072124786,25.63669579804117,274006400
2015-08-21,23.766979217529297,25.146794222652353,23.742259265115024,24.81644732631634,513102000
2015-08-24,23.173696517944336,24.450137555455246,20.674748088304767,21.319710955677877,648825200
2015-08-25,23.313024520874023,24.96925218896791,23.25909087716638,24.96925218896791,414406400
2015-08-26,24.650144577026367,24.69508899839027,23.60741822780192,24.065856812176996,387098400
2015-08-27,25.37601089477539,25.44792300842983,24.724306400364522,25.220951417704274,338464400
2015-08-28,25.459152221679688,25.463645977312453,25.06588259481156,25.20745904325706,212657600
2015-08-31,25.34005355834961,25.73781702840714,25.169261659877726,25.176003152070585,224917200
2015-09-01,24.207441329956055,25.14229891214702,24.126539978720654,24.75352459353489,307383600
2015-09-02,25.24567222595215,25.24567222595215,24.52430328012755,24.771502803371042,247555200
2015-09-03,24.802967071533203,25.34455491926752,24.728807206121328,25.279384284316514,212935600
2015-09-04,24.55575942993164,24.820935640339997,24.384969251005455,24.48834279546704,199985200
2015-09-08,25.23892593383789,25.29510732125327,24.79172257007705,25.113080174673804,219374400
2015-09-09,24.753522872924805,25.62320976647334,24.668126055601,25.56478235038033,340043200
2015-09-10,25.2973575592041,25.4569125095044,24.697340693739587,24.780488058046473,251571200
2015-09-11,25.66590690612793,25.66590690612793,25.11532995053779,25.122071443252118,199662000
2015-09-14,25.91310691833496,26.268173757691024,25.811981089875907,26.198509374286793,233453600
2015-09-15,26.13109016418457,26.187271559176203,25.71310044828522,26.05243655410031,173364800
2015-09-16,26.160303115844727,26.18951682125369,25.942319049544135,26.12434620347682,148694000
2015-09-17,25.600740432739258,26.17828516726287,25.55579599768322,25.991764218712042,256450400
2015-09-18,25.495113372802734,25.686131464998823,25.140048301112394,25.216454166374902,297141200
2015-09-21,25.89063835144043,25.926595273439382,25.54231467080771,25.544560692542337,200888000
2015-09-22,25.483882904052734,25.659168594435812,25.28612328247574,25.479387432005858,201384800
2015-09-23,25.690624237060547,25.78051479796886,25.461404935538205,25.535563062356704,143026800
2015-09-24,25.84343719482422,25.955799965236498,25.252409639682764,25.45016749838124,200878000
2015-09-25,25.778276443481445,26.22323393891712,25.623215212348935,26.16705253221931,224607600
2015-09-28,25.26814079284668,25.746805585795155,25.26814079284668,25.58500291929994,208436000
2015-09-29,24.50856590270996,25.508595546024186,24.238895950872273,25.355782116110895,293461600
2015-09-30,24.787229537963867,25.06588874762334,24.43441048326375,24.758014118361228,265892000
2015-10-01,24.62543296813965,24.63442219835979,24.115304868898864,24.510822425983292,255716400
2015-10-02,24.805206298828125,24.94678449665644,24.169234277235294,24.2726078274395,232079200
2015-10-05,24.895103454589844,25.02769245951884,24.510822857150835,24.692850057379736,208258800
2015-10-06,25.01420021057129,25.11083226483588,24.668122660752044,24.861386769281232,192787200
2015-10-07,24.895103454589844,25.117581334260766,24.587230458105935,25.11083984010716,187062400
2015-10-08,24.607446670532227,24.762507842033973,24.31755051771235,24.762507842033973,247918400
2015-10-09,25.19622802734375,25.232183222001257,24.60519876301035,24.71980926786326,211064400
2015-10-12,25.079374313354492,25.337809072519242,25.043419112207804,25.333315315320945,121868800
2015-10-13,25.1220703125,25.270388289099376,24.87262480617747,24.904086247108243,132197200
2015-10-14,24.76700782775879,25.061397811041235,24.620935846874744,25.00971188388734,177849600
2015-10-15,25.137802124023438,25.191735780171378,24.829927479243928,24.92880727761516,150694000
2015-10-16,24.953529357910156,25.16926571544296,24.838918828604545,25.119825812035828,156930400
2015-10-19,25.10858917236328,25.11308292946071,24.744533124749246,24.899594319671532,119036800
2015-10-20,25.56702995300293,25.656920533078075,24.904090139674107,25.02094669360765,195871200
2015-10-21,25.564775466918945,25.97377584204485,25.55129076993438,25.618709111298287,167180800
2015-10-22,25.955801010131836,25.955801010131836,25.641184897408078,25.69287252826722,166616400
2015-10-23,26.76032257080078,26.794031750821848,26.142327223655005,26.225474591250833,237467600
2015-10-26,25.906356811523438,26.54682417936434,25.825455489846735,26.535588932448995,265335200
2015-10-27,25.742313385009766,26.189516765890595,25.61646590650807,25.933329766630628,279537600
2015-10-28,26.80301856994629,26.80976177739166,26.08164968009789,26.27716154753197,342205600
2015-10-29,27.086170196533203,27.122127107408968,26.57828997479224,26.67492202962101,204909200
2015-10-30,26.854705810546875,27.241234068084648,26.843468846157037,27.189546432219462,197461200
2015-11-02,27.23224639892578,27.27269707271753,26.87942729983336,27.146851294041042,128813200
2015-11-03,27.544612884521484,27.751359996222238,27.124375453862754,27.144601646594364,182076000
2015-11-04,27.416521072387695,27.825521564067103,27.33112596824193,27.670460363453877,179544400
2015-11-05,27.29013442993164,27.689602303471666,27.123126147712536,27.50002389182747,158210800
2015-11-06,27.321725845336914,27.490991455755292,27.22242452475547,27.33301090810834,132169200
2015-11-09,27.21114158630371,27.490993601922444,27.093784844869713,27.299159572843948,135485600
2015-11-10,26.353530883789062,26.646925347764615,26.193292951631655,26.382871363302094,236511600
2015-11-11,26.204572677612305,26.50022271680974,26.00145360715428,26.263251902824354,180872000
2015-11-12,26.116558074951172,26.36481398342589,26.10076001864439,26.238429532971633,130102400
2015-11-13,25.353731155395508,26.08270248717664,25.33793310037159,25.999197498130858,183249600
2015-11-16,25.768997192382812,25.782537890533277,25.051310918807488,25.137071543525202,152426800
2015-11-17,25.658409118652344,25.965344216837444,25.574904134546816,25.936003743629655,110467600
2015-11-18,26.47089195251465,26.516028772076655,26.066911046555308,26.12559028947335,186698800
2015-11-19,26.80716896057129,27.026086176285904,26.351280832376542,26.54988527167315,173183200
2015-11-20,26.924518585205078,27.064443728779544,26.822958180309275,26.901948458433395,137148400
2015-11-23,26.574705123901367,27.021567165131476,26.482172415448915,26.917749392086588,129930000
2015-11-24,26.829727172851562,26.93580056462235,26.432518445268354,26.47991260974616,171212800
2015-11-25,26.637895584106445,26.90872161960704,26.613069821139085,26.904206905326248,85553200
2015-11-27,26.588237762451172,26.72365160906687,26.54084360487911,26.696568495372013,52185600
2015-11-30,26.69883155822754,26.949344817405905,26.574702746253053,26.62886726336058,156721200
2015-12-01,26.482168197631836,26.81392907024415,26.373839170978123,26.800388372377142,139409600
2015-12-02,26.242942810058594,26.655951357520163,26.19780599779505,26.482171014401594,133546400
2015-12-03,25.99920082092285,26.358044862126114,25.778028022321287,26.303880341101518,166278000
2015-12-04,26.863584518432617,26.91323604701471,25.978889876716135,26.019513698114295,231108000
2015-12-07,26.69430923461914,27.050895791135243,26.588235865870562,26.852291470448808,128336800
2015-12-08,26.68303871154785,26.766541999670007,26.37384616072288,26.522799042312773,137238000
2015-12-09,26.0939884185791,26.561161457673343,25.972116966399007,26.549876394341165,185445600
2015-12-10,26.21811294555664,26.39189326149142,26.069160110899862,26.188774194360587,116850800
2015-12-11,25.543304443359375,26.042073477482173,25.468827175160335,25.996936678375278,187544800
2015-12-14,25.385330200195312,25.430467010460585,24.778230287531414,25.31762326293846,257274800
2015-12-15,24.936216354370117,25.457555753963696,24.904620235832244,25.263464327597138,213292400
2015-12-16,25.1280460357666,25.274743258712757,24.554801287035072,25.06711116689984,224954000
2015-12-17,24.595428466796875,25.333425952975965,24.595428466796875,25.281517062002127,179091200
2015-12-18,23.92964744567871,24.717296407554237,23.879995915831927,24.579628604605148,385813200
2015-12-21,24.223041534423828,24.23206924169769,23.825831023669416,24.211756469866728,190362400
2015-12-22,24.200471878051758,24.311058273195176,24.02443417808636,24.238838340591045,131157600
2015-12-23,24.511913299560547,24.566077803710616,24.193693178729482,24.209491230850695,130629600
2015-12-24,24.381019592285156,24.59993673598354,24.36296417959976,24.59993673598354,54281600
2015-12-28,24.107938766479492,24.304287512043896,23.963498903716822,24.281717384476803,106816800
2015-12-29,24.541257858276367,24.69698278167213,24.116965985227196,24.139534390478726,123724800
2015-12-30,24.220783233642578,24.53223137409268,24.18918712034441,24.50514997518513,100855200
2015-12-31,23.75586700439453,24.155333126354996,23.656563952261514,24.150820133921222,163649200
2016-01-04,23.77617835998535,23.78069307433639,23.020125560934314,23.15779507703764,270597600
2016-01-05,23.180362701416016,23.889021307034476,23.1126574851651,23.866452901617503,223164000
2016-01-06,22.726728439331055,23.10362783775393,22.53940914043331,22.695132330029807,273829600
2016-01-07,21.767562866210938,22.598093094569325,21.763049872962274,22.27084684547288,324377600
2016-01-08,21.88266372680664,22.367892283398735,21.837526907436846,22.241507811675877,283192000
2016-01-11,22.236984252929688,22.356598326362246,21.96841563546961,22.336287282281365,198957600
2016-01-12,22.559720993041992,22.724473616163657,22.306950387742376,22.692877505733563,196616800
2016-01-13,21.979703903198242,22.8373170301346,21.959392856154345,22.640968299416002,249758400
2016-01-14,22.460416793823242,22.67707828543944,21.607318412322584,22.108344883199806,252680400
2016-01-15,21.92102813720703,22.051927311691813,21.52156198552797,21.711138675312167,319335600
2016-01-19,21.814950942993164,22.26406851106761,21.553152660105987,22.209904002209765,212350800
2016-01-20,21.844295501708984,22.160258377469596,21.083727931282407,21.462883037823314,289337600
2016-01-21,21.73370361328125,22.090288500107565,21.426768522496506,21.905224847298413,208646000
2016-01-22,22.889230728149414,22.8982584367017,22.200884739166256,22.259562261967094,263202000
2016-01-25,22.442363739013672,22.914049749437755,22.390454860586807,22.911792392499496,207178000
2016-01-26,22.566492080688477,22.76735381293576,22.133172504729767,22.552951382020684,300308000
2016-01-27,21.083730697631836,21.808187533033102,21.065675280222983,21.675032703826414,533478800
2016-01-28,21.234935760498047,21.331981453056176,20.851267704445334,21.16723054453172,222715200
2016-01-29,21.968425750732422,21.968425750732422,21.293620444216288,21.39292351929162,257666000
2016-02-01,21.763050079345703,21.82624231658213,21.530592183000557,21.772077787787953,163774000
2016-02-02,21.322952270507812,21.675024161935855,21.277813744774285,21.53509731494996,149428800
2016-02-03,21.7449893951416,21.855575783517853,21.23267954862153,21.440311626920305,183857200
2016-02-04,21.919708251953125,22.085354844703513,21.59976309499952,21.751793784695217,185886800
2016-02-05,21.334280014038086,21.99232560862704,21.259400318732908,21.9015604005454,185672400
2016-02-08,21.55891990661621,21.715488084215153,21.111902776017924,21.132324034799613,216085600
2016-02-09,21.554386138916016,21.769953735090578,21.31385979721628,21.395548315378917,177324800
2016-02-10,21.391010284423828,21.862988030728157,21.35243562960538,21.765415724821036,169374400
2016-02-11,21.261667251586914,21.493118608498282,21.0097946326434,21.28209024482134,200298800
2016-02-12,21.327470779418945,21.443196451353334,21.105097859767017,21.37285424449232,161405600
2016-02-16,21.928789138793945,21.976440480596768,21.468157770164417,21.56119084762643,196231600
2016-02-17,22.264617919921875,22.285039179820348,21.817600764877383,21.935594305984562,179452800
2016-02-18,21.842557907104492,22.439336070707775,21.803981536728703,22.42798977391457,156084000
2016-02-19,21.792646408081055,21.95602345792064,21.738187968535385,21.783569712956346,141496800
2016-02-22,21.98324966430664,21.987788877026798,21.76541419620413,21.8539098010207,137123200
2016-02-23,21.48630714416504,21.897017488144588,21.454539588896008,21.874326624552697,127770400
2016-02-24,21.806255340576172,21.86979045996581,21.17543989634739,21.325202733081966,145022800
2016-02-25,21.956022262573242,21.956022262573242,21.613384397880644,21.79491482808662,110330800
2016-02-26,21.99005889892578,22.24192981117695,21.915177468449855,22.05586190378984,115964400
2016-02-29,21.94013786315918,22.289582806203178,21.931061168783728,21.97871251585303,140865200
2016-03-01,22.811477661132812,22.865936091199217,22.10578075164718,22.1579713067291,201628400
2016-03-02,22.861404418945312,22.893171988822814,22.609531735486026,22.80694597504141,132678400
2016-03-03,23.031579971313477,23.079231308337462,22.793321554991476,22.822821238293518,147822800
2016-03-04,23.374216079711914,23.542130550225167,23.002080371438247,23.228992473127164,184220400
2016-03-07,23.115535736083984,23.333371139494535,22.909044898699943,23.233529263730656,143315600
2016-03-08,22.924928665161133,23.09057525612655,22.781974668641695,22.868200641449974,126247600
2016-03-09,22.94535255432129,23.049731914301546,22.752475881173154,22.988464676816246,108806800
2016-03-10,22.956701278686523,23.199497204424766,22.725251652671545,23.011161439915455,134054400
2016-03-11,23.204029083251953,23.20856656298584,23.03157542293487,23.199489872316338,109632800
2016-03-14,23.26302719116211,23.35152450081701,23.095112725789985,23.124612406075585,100304400
2016-03-15,23.730470657348633,23.866617587309353,23.564824042908292,23.589784515374674,160270800
2016-03-16,24.04587745666504,24.12302674592102,23.73273762539715,23.73727683723696,153214000
2016-03-17,24.007299423217773,24.159330105551582,23.816692370499254,23.943762584843714,137682800
2016-03-18,24.03453254699707,24.166141998722768,23.868887660516602,24.12983522671478,176820800
2016-03-21,24.03226661682129,24.427093272745285,23.857543291998166,24.036804098088368,142010800
2016-03-22,24.216054916381836,24.345394719176987,23.87341722675897,23.88249391675181,129777600
2016-03-23,24.082185745239258,24.295483719240615,24.029996920453165,24.161606382334952,102814000
2016-03-24,23.977802276611328,24.109411716055693,23.80081110759402,23.932420547038383,104532000
2016-03-28,23.8688907623291,24.09580292326022,23.83939107343852,24.05268905869854,77645600
2016-03-29,24.43390464782715,24.458865127181863,23.798549824402368,23.80081943103533,124760400
2016-03-30,24.860488891601562,25.055633434289064,24.642653485364754,24.653999782740367,182404400
2016-03-31,24.73114776611328,24.937638595331034,24.706187298159445,24.896794350606744,103553600
2016-04-01,24.958065032958984,24.960334639026417,24.551892106997837,24.683501559673957,103496000
2016-04-04,25.21448516845703,25.45728116169443,25.021608406754,25.05564558418411,149424800
2016-04-05,24.91722297668457,25.125983473239945,24.828727375476166,24.849150369479364,106314800
2016-04-06,25.17816925048828,25.182708462473773,24.77880342466941,25.012524368262575,105616400
2016-04-07,24.629043579101562,25.055637773799035,24.533740896967373,24.948988792324112,127207600
2016-04-08,24.65627098083496,24.90814183306138,24.54508279921921,24.71299900897286,94326800
2016-04-11,24.737960815429688,25.098752019339337,24.69484868591762,24.72661624711693,117630000
2016-04-12,25.060184478759766,25.073798657077376,24.656281030778466,24.810579668252007,108929200
2016-04-13,25.423233032226562,25.49130562655913,25.141862500340867,25.141862500340867,133029200
2016-04-14,25.436851501464844,25.502656232276333,25.262129908842983,25.327934639654472,101895600
